pcut_position,psvol_position,label
-879629,19701,1
-879614,19709,1
-879600,19717,1
-879586,19725,1
-879573,19733,1
-879559,19741,1
-879545,19749,1
-879531,19757,1
-879517,19764,1
-879503,19772,1
-879489,19780,1
-879476,19788,1
-879462,19795,1
-879449,19803,1
-879435,19811,1
-879421,19818,1
-879408,19826,1
-879395,19833,1
-879381,19841,1
-879368,19848,1
-879355,19856,1
-879342,19863,1
-879328,19871,1
-879315,19878,1
-879302,19886,1
-879289,19893,1
-879277,19900,1
-879264,19907,1
-879251,19915,1
-879238,19922,1
-879226,19929,1
-879213,19936,1
-879201,19943,1
-879188,19950,1
-879176,19957,1
-879163,19964,1
-879151,19971,1
-879139,19978,1
-879126,19985,1
-879114,19992,1
-879102,19999,1
-879090,20006,1
-879078,20012,1
-879067,20019,1
-879055,20026,1
-879043,20032,1
-879031,20039,1
-879020,20045,1
-879008,20052,1
-878997,20058,1
-878985,20065,1
-878974,20071,1
-878963,20078,1
-878951,20084,1
-878940,20091,1
-878929,20097,1
-878918,20103,1
-878907,20109,1
-878896,20116,1
-878885,20122,1
-878874,20128,1
-878863,20134,1
-878853,20140,1
-878842,20146,1
-878831,20152,1
-878821,20158,1
-878810,20164,1
-878800,20170,1
-878789,20176,1
-878779,20182,1
-878768,20188,1
-878758,20193,1
-878748,20199,1
-878737,20205,1
-878727,20210,1
-878717,20216,1
-878707,20221,1
-878697,20227,1
-878687,20233,1
-878677,20238,1
-878666,20243,1
-878657,20249,1
-878647,20254,1
-878637,20259,1
-878627,20264,1
-878617,20270,1
-878607,20275,1
-878597,20280,1
-878587,20284,1
-878577,20289,1
-878568,20294,1
-878558,20299,1
-878548,20304,1
-878538,20308,1
-878529,20313,1
-878519,20318,1
-878509,20322,1
-878500,20327,1
-878490,20331,1
-878480,20335,1
-878471,20340,1
-878461,20344,1
-878451,20348,1
-878442,20353,1
-878432,20358,1
-878423,20362,1
-878413,20366,1
-878404,20370,1
-878394,20374,1
-878385,20378,1
-878375,20381,1
-878366,20385,1
-878356,20389,1
-878347,20393,1
-878337,20396,1
-878328,20400,1
-878318,20403,1
-878309,20407,1
-878300,20410,1
-878290,20414,1
-878281,20417,1
-878272,20420,1
-878263,20424,1
-878253,20427,1
-878244,20430,1
-878235,20433,1
-878226,20436,1
-878217,20440,1
-878207,20443,1
-878198,20446,1
-878189,20449,1
-878180,20452,1
-878171,20455,1
-878162,20458,1
-878153,20461,1
-878144,20463,1
-878136,20466,1
-878127,20469,1
-878118,20472,1
-878109,20475,1
-878100,20478,1
-878091,20481,1
-878083,20484,1
-878074,20486,1
-878065,20489,1
-878056,20492,1
-878048,20495,1
-878039,20498,1
-878031,20501,1
-878022,20503,1
-878014,20506,1
-878005,20509,1
-877997,20512,1
-877988,20515,1
-877980,20518,1
-877971,20520,1
-877963,20523,1
-877955,20526,1
-877946,20529,1
-877938,20532,1
-877930,20535,1
-877922,20538,1
-877914,20540,1
-877905,20543,1
-877897,20546,1
-877889,20549,1
-877881,20552,1
-877873,20555,1
-877865,20557,1
-877857,20560,1
-877850,20563,1
-877842,20566,1
-877834,20569,1
-877826,20572,1
-877818,20575,1
-877811,20577,1
-877803,20580,1
-877795,20583,1
-877788,20586,1
-877780,20589,1
-877772,20592,1
-877765,20594,1
-877758,20597,1
-877750,20600,1
-877743,20603,1
-877735,20606,1
-877728,20609,1
-877721,20612,1
-877713,20615,1
-877706,20618,1
-877699,20621,1
-877692,20625,1
-877685,20628,1
-877678,20631,1
-877671,20634,1
-877664,20637,1
-877657,20641,1
-877650,20644,1
-877643,20647,1
-877636,20651,1
-877630,20654,1
-877623,20658,1
-877616,20662,1
-877610,20665,1
-877603,20669,1
-877596,20673,1
-877590,20676,1
-877583,20680,1
-877577,20684,1
-877570,20688,1
-877564,20692,1
-877558,20696,1
-877551,20700,1
-877545,20704,1
-877539,20709,1
-877533,20713,1
-877527,20717,1
-877521,20721,1
-877514,20726,1
-877508,20730,1
-877502,20735,1
-877497,20739,1
-877491,20744,1
-877485,20748,1
-877479,20753,1
-877473,20758,1
-877468,20763,1
-877462,20767,1
-877456,20772,1
-877451,20777,1
-877445,20782,1
-877440,20787,1
-877434,20792,1
-877429,20797,1
-877423,20803,1
-877418,20808,1
-877413,20813,1
-877408,20818,1
-877402,20823,1
-877397,20829,1
-877392,20834,1
-877387,20839,1
-877382,20845,1
-877377,20850,1
-877372,20856,1
-877367,20861,1
-877362,20867,1
-877357,20872,1
-877353,20878,1
-877348,20883,1
-877343,20889,1
-877339,20894,1
-877334,20900,1
-877329,20905,1
-877325,20911,1
-877320,20916,1
-877316,20922,1
-877312,20927,1
-877307,20933,1
-877303,20938,1
-877299,20944,1
-877295,20949,1
-877290,20955,1
-877286,20960,1
-877282,20966,1
-877278,20972,1
-877274,20977,1
-877270,20983,1
-877267,20988,1
-877263,20994,1
-877259,20999,1
-877255,21005,1
-877251,21010,1
-877248,21016,1
-877244,21021,1
-877241,21027,1
-877237,21033,1
-877234,21038,1
-877230,21044,1
-877227,21049,1
-877223,21055,1
-877220,21060,1
-877217,21066,1
-877214,21071,1
-877211,21077,1
-877207,21082,1
-877204,21088,1
-877201,21093,1
-877198,21099,1
-877195,21105,1
-877193,21110,1
-877190,21116,1
-877187,21121,1
-877184,21127,1
-877181,21132,1
-877179,21138,1
-877176,21143,1
-877174,21149,1
-877171,21154,1
-877169,21160,1
-877166,21166,1
-877164,21171,1
-877161,21177,1
-877159,21182,1
-877157,21188,1
-877155,21193,1
-877152,21199,1
-877150,21204,1
-877148,21210,1
-877146,21215,1
-877144,21221,1
-877142,21226,1
-877140,21232,1
-877138,21238,1
-877136,21243,1
-877135,21249,1
-877133,21254,1
-877131,21260,1
-877130,21265,1
-877128,21271,1
-877126,21276,1
-877125,21282,1
-877123,21287,1
-877122,21293,1
-877121,21299,1
-877119,21304,1
-877118,21310,1
-877117,21315,1
-877115,21321,1
-877114,21326,1
-877113,21332,1
-877112,21337,1
-877111,21343,1
-877110,21348,1
-877109,21354,1
-877108,21360,1
-877107,21365,1
-877106,21371,1
-877105,21376,1
-877105,21382,1
-877104,21387,1
-877103,21393,1
-877103,21398,1
-877102,21404,1
-877101,21409,1
-877101,21415,1
-877100,21420,1
-877100,21426,1
-877099,21431,1
-877099,21437,1
-877099,21442,1
-877098,21448,1
-877098,21454,1
-877098,21459,1
-877098,21465,1
-877098,21470,1
-877098,21476,1
-877098,21481,1
-877098,21487,1
-877098,21492,1
-877098,21498,1
-877098,21503,1
-877098,21509,1
-877098,21514,1
-877098,21520,1
-877098,21526,1
-877099,21531,1
-877099,21537,1
-877099,21542,1
-877100,21548,1
-877100,21553,1
-877101,21559,1
-877101,21564,1
-877102,21570,1
-877102,21576,1
-877103,21581,1
-877103,21587,1
-877104,21592,1
-877105,21598,1
-877106,21603,1
-877106,21609,1
-877107,21614,1
-877108,21620,1
-877109,21625,1
-877110,21631,1
-877111,21636,1
-877112,21642,1
-877113,21647,1
-877114,21653,1
-877115,21659,1
-877116,21664,1
-877117,21670,1
-877118,21675,1
-877119,21681,1
-877121,21686,1
-877122,21692,1
-877123,21697,1
-877124,21703,1
-877126,21708,1
-877127,21714,1
-877128,21720,1
-877130,21725,1
-877131,21731,1
-877133,21736,1
-877134,21742,1
-877136,21747,1
-877137,21753,1
-877139,21758,1
-877141,21764,1
-877142,21769,1
-877144,21775,1
-877146,21781,1
-877147,21786,1
-877149,21792,1
-877151,21797,1
-877153,21803,1
-877155,21808,1
-877157,21814,1
-877159,21820,1
-877161,21825,1
-877163,21831,1
-877165,21837,1
-877167,21842,1
-877169,21848,1
-877171,21854,1
-877173,21860,1
-877175,21865,1
-877177,21871,1
-877180,21877,1
-877182,21883,1
-877184,21889,1
-877186,21895,1
-877189,21900,1
-877191,21906,1
-877194,21912,1
-877196,21918,1
-877199,21924,1
-877201,21930,1
-877204,21936,1
-877206,21942,1
-877209,21948,1
-877212,21955,1
-877214,21961,1
-877217,21967,1
-877220,21973,1
-877223,21980,1
-877225,21986,1
-877228,21992,1
-877231,21999,1
-877234,22005,1
-877237,22011,1
-877240,22018,1
-877243,22024,1
-877246,22031,1
-877249,22038,1
-877253,22044,1
-877256,22051,1
-877259,22058,1
-877262,22064,1
-877265,22071,1
-877269,22078,1
-877272,22085,1
-877275,22092,1
-877279,22099,1
-877282,22105,1
-877286,22112,1
-877289,22119,1
-877293,22126,1
-877296,22134,1
-877300,22141,1
-877303,22148,1
-877307,22155,1
-877310,22162,1
-877314,22170,1
-877318,22177,1
-877321,22184,1
-877325,22191,1
-877329,22199,1
-877332,22206,1
-877336,22214,1
-877340,22221,1
-877343,22229,1
-877347,22236,1
-877351,22244,1
-877355,22251,1
-877358,22259,1
-877362,22267,1
-877366,22274,1
-877370,22282,1
-877374,22290,1
-877377,22297,1
-877381,22305,1
-877385,22313,1
-877389,22321,1
-877392,22329,1
-877396,22337,1
-877400,22344,1
-877403,22352,1
-877407,22360,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855806,11127,1
-855805,11128,1
-855805,11128,1
-855805,11128,1
-855805,11128,1
-855805,11128,1
-855805,11128,1
-855804,11128,1
-855804,11129,1
-855804,11129,1
-855804,11129,1
-855803,11130,1
-855803,11130,1
-855802,11130,1
-855802,11131,1
-855802,11131,1
-855801,11132,1
-855801,11132,1
-855800,11133,1
-855800,11133,1
-855799,11134,1
-855799,11134,1
-855798,11135,1
-855797,11136,1
-855797,11136,1
-855796,11137,1
-855795,11138,1
-855794,11139,1
-855793,11140,1
-855793,11141,1
-855792,11141,1
-855791,11142,1
-855790,11143,1
-855789,11145,1
-855788,11146,1
-855787,11147,1
-855786,11148,1
-855784,11149,1
-855783,11150,1
-855782,11152,1
-855781,11153,1
-855780,11154,1
-855778,11156,1
-855777,11157,1
-855776,11159,1
-855774,11160,1
-855773,11162,1
-855771,11163,1
-855770,11165,1
-855768,11167,1
-855767,11168,1
-855765,11170,1
-855764,11172,1
-855762,11174,1
-855760,11176,1
-855759,11178,1
-855757,11180,1
-855755,11182,1
-855753,11184,1
-855752,11186,1
-855750,11188,1
-855748,11190,1
-855746,11192,1
-855744,11194,1
-855742,11197,1
-855740,11199,1
-855738,11201,1
-855736,11204,1
-855734,11206,1
-855732,11208,1
-855730,11211,1
-855728,11213,1
-855726,11216,1
-855724,11218,1
-855722,11221,1
-855720,11223,1
-855718,11226,1
-855716,11229,1
-855714,11231,1
-855712,11234,1
-855710,11237,1
-855707,11239,1
-855705,11242,1
-855703,11245,1
-855701,11248,1
-855699,11251,1
-855697,11253,1
-855695,11256,1
-855692,11259,1
-855690,11262,1
-855688,11265,1
-855686,11268,1
-855684,11270,1
-855682,11273,1
-855680,11276,1
-855678,11279,1
-855676,11282,1
-855673,11285,1
-855671,11288,1
-855669,11291,1
-855667,11294,1
-855665,11297,1
-855663,11300,1
-855661,11303,1
-855659,11305,1
-855657,11308,1
-855655,11311,1
-855653,11314,1
-855651,11317,1
-855650,11320,1
-855648,11323,1
-855646,11326,1
-855644,11329,1
-855642,11332,1
-855640,11335,1
-855638,11337,1
-855636,11340,1
-855635,11343,1
-855633,11346,1
-855631,11349,1
-855629,11352,1
-855627,11355,1
-855626,11358,1
-855624,11361,1
-855622,11364,1
-855620,11367,1
-855619,11369,1
-855617,11372,1
-855615,11375,1
-855614,11378,1
-855612,11381,1
-855610,11384,1
-855609,11387,1
-855607,11390,1
-855605,11393,1
-855604,11396,1
-855602,11399,1
-855601,11402,1
-855599,11404,1
-855598,11407,1
-855596,11410,1
-855594,11413,1
-855593,11416,1
-855591,11419,1
-855590,11422,1
-855588,11425,1
-855587,11428,1
-855586,11431,1
-855584,11434,1
-855583,11437,1
-855581,11439,1
-855580,11442,1
-855578,11445,1
-855577,11448,1
-855576,11451,1
-855574,11454,1
-855573,11457,1
-855572,11460,1
-855570,11463,1
-855569,11466,1
-855568,11469,1
-855566,11471,1
-855565,11474,1
-855564,11477,1
-855563,11480,1
-855561,11483,1
-855560,11486,1
-855559,11489,1
-855558,11492,1
-855557,11495,1
-855555,11498,1
-855554,11501,1
-855553,11503,1
-855552,11506,1
-855551,11509,1
-855550,11512,1
-855549,11515,1
-855548,11518,1
-855547,11521,1
-855545,11524,1
-855544,11527,1
-855543,11530,1
-855542,11533,1
-855541,11536,1
-855540,11538,1
-855539,11541,1
-855538,11544,1
-855537,11547,1
-855536,11550,1
-855535,11553,1
-855535,11556,1
-855534,11559,1
-855533,11562,1
-855532,11565,1
-855531,11568,1
-855530,11570,1
-855529,11573,1
-855528,11576,1
-855528,11579,1
-855527,11582,1
-855526,11585,1
-855525,11588,1
-855524,11591,1
-855524,11594,1
-855523,11597,1
-855522,11600,1
-855521,11602,1
-855521,11605,1
-855520,11608,1
-855519,11611,1
-855518,11614,1
-855518,11617,1
-855517,11620,1
-855516,11623,1
-855516,11626,1
-855515,11629,1
-855514,11632,1
-855514,11634,1
-855513,11637,1
-855513,11640,1
-855512,11643,1
-855512,11646,1
-855511,11649,1
-855510,11652,1
-855510,11655,1
-855509,11658,1
-855509,11661,1
-855508,11664,1
-855508,11667,1
-855507,11669,1
-855507,11672,1
-855507,11675,1
-855506,11678,1
-855506,11681,1
-855505,11684,1
-855505,11687,1
-855504,11690,1
-855504,11693,1
-855504,11696,1
-855503,11699,1
-855503,11702,1
-855503,11704,1
-855502,11707,1
-855502,11710,1
-855502,11713,1
-855501,11716,1
-855501,11719,1
-855501,11722,1
-855501,11725,1
-855500,11728,1
-855500,11731,1
-855500,11734,1
-855500,11736,1
-855499,11739,1
-855499,11742,1
-855499,11745,1
-855499,11748,1
-855499,11751,1
-855499,11754,1
-855498,11757,1
-855498,11760,1
-855498,11763,1
-855498,11766,1
-855498,11768,1
-855498,11771,1
-855498,11774,1
-855498,11777,1
-855498,11780,1
-855498,11783,1
-855498,11786,1
-855498,11789,1
-855498,11792,1
-855498,11795,1
-855498,11798,1
-855498,11801,1
-855498,11803,1
-855498,11806,1
-855498,11809,1
-855498,11812,1
-855498,11815,1
-855498,11818,1
-855498,11821,1
-855498,11824,1
-855498,11827,1
-855498,11830,1
-855498,11833,1
-855499,11836,1
-855499,11839,1
-855499,11842,1
-855499,11845,1
-855499,11847,1
-855499,11850,1
-855500,11853,1
-855500,11856,1
-855500,11859,1
-855500,11862,1
-855501,11865,1
-855501,11868,1
-855501,11871,1
-855501,11874,1
-855502,11877,1
-855502,11879,1
-855502,11882,1
-855502,11885,1
-855503,11888,1
-855503,11891,1
-855503,11894,1
-855504,11897,1
-855504,11900,1
-855505,11903,1
-855505,11906,1
-855505,11909,1
-855506,11911,1
-855506,11914,1
-855506,11917,1
-855507,11920,1
-855507,11923,1
-855508,11926,1
-855508,11929,1
-855509,11932,1
-855509,11935,1
-855510,11938,1
-855510,11941,1
-855511,11943,1
-855511,11946,1
-855512,11949,1
-855512,11952,1
-855513,11955,1
-855513,11958,1
-855514,11961,1
-855514,11964,1
-855515,11967,1
-855515,11970,1
-855516,11973,1
-855517,11976,1
-855517,11978,1
-855518,11981,1
-855518,11984,1
-855519,11987,1
-855520,11990,1
-855520,11993,1
-855521,11996,1
-855522,11999,1
-855522,12002,1
-855523,12005,1
-855524,12008,1
-855524,12010,1
-855525,12013,1
-855526,12016,1
-855527,12019,1
-855527,12022,1
-855528,12025,1
-855529,12028,1
-855529,12031,1
-855530,12034,1
-855531,12037,1
-855532,12040,1
-855533,12042,1
-855533,12045,1
-855534,12048,1
-855535,12051,1
-855536,12054,1
-855537,12057,1
-855537,12060,1
-855538,12063,1
-855539,12066,1
-855540,12069,1
-855541,12072,1
-855542,12074,1
-855543,12077,1
-855543,12080,1
-855544,12083,1
-855545,12086,1
-855546,12089,1
-855547,12092,1
-855548,12095,1
-855549,12098,1
-855550,12101,1
-855551,12104,1
-855552,12107,1
-855553,12109,1
-855554,12112,1
-855555,12115,1
-855556,12118,1
-855557,12121,1
-855558,12124,1
-855558,12127,1
-855559,12130,1
-855560,12133,1
-855562,12136,1
-855563,12139,1
-855564,12141,1
-855565,12144,1
-855566,12147,1
-855567,12150,1
-855568,12153,1
-855569,12156,1
-855570,12159,1
-855571,12162,1
-855572,12165,1
-855573,12168,1
-855574,12171,1
-855575,12174,1
-855576,12176,1
-855577,12179,1
-855579,12182,1
-855580,12185,1
-855581,12188,1
-855582,12191,1
-855583,12194,1
-855584,12197,1
-855585,12200,1
-855586,12203,1
-855588,12206,1
-855589,12208,1
-855590,12211,1
-855591,12214,1
-855592,12217,1
-855594,12220,1
-855595,12223,1
-855596,12226,1
-855597,12229,1
-855599,12233,1
-855600,12236,1
-855601,12239,1
-855603,12242,1
-855604,12245,1
-855605,12249,1
-855607,12252,1
-855608,12255,1
-855610,12259,1
-855611,12262,1
-855613,12266,1
-855614,12269,1
-855616,12273,1
-855618,12276,1
-855619,12280,1
-855621,12284,1
-855623,12288,1
-855624,12291,1
-855626,12295,1
-855628,12299,1
-855630,12303,1
-855632,12307,1
-855633,12311,1
-855635,12316,1
-855637,12320,1
-855639,12324,1
-855641,12329,1
-855643,12333,1
-855646,12338,1
-855648,12342,1
-855650,12347,1
-855652,12351,1
-855654,12356,1
-855657,12361,1
-855659,12366,1
-855662,12371,1
-855664,12376,1
-855666,12381,1
-855669,12386,1
-855672,12392,1
-855674,12397,1
-855677,12402,1
-855680,12408,1
-855682,12413,1
-855685,12419,1
-855688,12425,1
-855691,12430,1
-855694,12436,1
-855697,12442,1
-855700,12448,1
-855703,12454,1
-855706,12460,1
-855709,12467,1
-855712,12473,1
-855715,12479,1
-855718,12486,1
-855721,12492,1
-855725,12499,1
-855728,12505,1
-855731,12512,1
-855735,12518,1
-855738,12525,1
-855741,12532,1
-855745,12539,1
-855748,12546,1
-855752,12553,1
-855755,12560,1
-855759,12567,1
-855762,12574,1
-855766,12582,1
-855769,12589,1
-855773,12596,1
-855777,12604,1
-855780,12611,1
-855784,12619,1
-855787,12626,1
-855791,12634,1
-855795,12641,1
-855798,12649,1
-855802,12657,1
-855805,12665,1
-855809,12672,1
-855813,12680,1
-855816,12688,1
-855820,12696,1
-855823,12704,1
-855827,12712,1
-855830,12720,1
-855834,12728,1
-855837,12736,1
-855841,12744,1
-855844,12752,1
-855847,12760,1
-855851,12768,1
-855854,12776,1
-855857,12784,1
-855860,12793,1
-855864,12801,1
-855867,12809,1
-855870,12817,1
-855873,12825,1
-855876,12833,1
-855879,12841,1
-855882,12849,1
-855884,12857,1
-855887,12865,1
-855890,12874,1
-855893,12882,1
-855895,12890,1
-855898,12898,1
-855900,12906,1
-855903,12914,1
-855905,12922,1
-855908,12930,1
-855910,12938,1
-855912,12946,1
-855914,12955,1
-855916,12963,1
-855918,12971,1
-855920,12979,1
-855922,12987,1
-855924,12995,1
-855926,13003,1
-855928,13011,1
-855929,13019,1
-855932,13036,1
-855934,13044,1
-855935,13052,1
-855937,13060,1
-855938,13068,1
-855939,13076,1
-855940,13084,1
-855941,13092,1
-855942,13100,1
-855943,13109,1
-855944,13117,1
-855944,13125,1
-855945,13133,1
-855946,13141,1
-855946,13149,1
-855947,13157,1
-855947,13165,1
-855947,13173,1
-855947,13182,1
-855947,13190,1
-855947,13198,1
-855947,13206,1
-855947,13214,1
-855947,13222,1
-855947,13230,1
-855946,13238,1
-855946,13246,1
-855945,13255,1
-855945,13263,1
-855944,13271,1
-855943,13279,1
-855942,13287,1
-855941,13295,1
-855940,13303,1
-855939,13311,1
-855938,13319,1
-855936,13327,1
-855935,13336,1
-855933,13344,1
-855932,13352,1
-855930,13360,1
-855928,13368,1
-855926,13376,1
-855925,13384,1
-855922,13392,1
-855920,13401,1
-855918,13409,1
-855916,13417,1
-855913,13425,1
-855911,13433,1
-855908,13441,1
-855905,13449,1
-855903,13457,1
-855900,13465,1
-855897,13473,1
-855894,13482,1
-855891,13490,1
-855887,13498,1
-855884,13506,1
-855881,13514,1
-855877,13522,1
-855873,13530,1
-855870,13538,1
-855866,13546,1
-855862,13554,1
-855858,13563,1
-855854,13571,1
-855850,13579,1
-855845,13587,1
-855841,13595,1
-855836,13603,1
-855832,13611,1
-855827,13619,1
-855822,13627,1
-855817,13635,1
-855812,13644,1
-855807,13652,1
-855802,13660,1
-855797,13668,1
-855791,13676,1
-855786,13684,1
-855780,13692,1
-855775,13700,1
-855769,13709,1
-855763,13717,1
-855757,13725,1
-855751,13733,1
-855745,13741,1
-855739,13749,1
-855732,13757,1
-855726,13765,1
-855719,13773,1
-855713,13781,1
-855706,13790,1
-855699,13798,1
-855692,13806,1
-855685,13814,1
-855678,13822,1
-855671,13830,1
-855664,13838,1
-855657,13846,1
-855649,13854,1
-855641,13863,1
-855634,13871,1
-855626,13879,1
-855618,13887,1
-855610,13895,1
-855602,13903,1
-855594,13911,1
-855586,13919,1
-855578,13927,1
-855569,13935,1
-855561,13944,1
-855552,13952,1
-855543,13960,1
-855535,13968,1
-855526,13976,1
-855517,13984,1
-855508,13992,1
-855499,14000,1
-855490,14008,1
-855480,14017,1
-855471,14025,1
-855462,14033,1
-855452,14041,1
-855442,14049,1
-855433,14057,1
-855423,14065,1
-855413,14073,1
-855403,14081,1
-855393,14090,1
-855383,14098,1
-855373,14106,1
-855362,14114,1
-855352,14122,1
-855341,14130,1
-855331,14138,1
-855320,14146,1
-855309,14154,1
-855299,14162,1
-855288,14171,1
-855277,14179,1
-855266,14187,1
-855255,14195,1
-855244,14203,1
-855232,14211,1
-855221,14219,1
-855210,14227,1
-855198,14235,1
-855187,14244,1
-855175,14252,1
-855163,14260,1
-855152,14268,1
-855140,14276,1
-855128,14284,1
-855116,14292,1
-855104,14300,1
-855092,14308,1
-855080,14316,1
-855067,14325,1
-855055,14333,1
-855043,14341,1
-855030,14349,1
-855018,14357,1
-855005,14365,1
-854993,14373,1
-854980,14381,1
-854967,14389,1
-854954,14398,1
-854942,14406,1
-854929,14414,1
